"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","Smic_CassKB8.gene12276.mRNA1_Sym",405.655551475805,9.56476538735965,1.42151341939191,6.72857903195259,1.71327933823082e-11,6.02902999123427e-08
"2","Smic_CassKB8.gene14187.mRNA1_Sym",288.01385598642,8.28762381912745,1.25304582946575,6.61398300384668,3.74114712987621e-11,6.58254837501719e-08
"3","Smic_CassKB8.gene24770.mRNA1_Sym",53.2035823024981,8.6273614022196,1.48777963629804,5.79881670089706,6.67844810573008e-09,7.83381962802139e-06
"4","Smic_CassKB8.gene29985.mRNA1_Sym",41.4386132586224,25.4009919071855,4.618264532961,5.50011627222655,3.79540884584717e-08,3.33901093213404e-05
"5","Smic_CassKB8.gene28505.mRNA1_Sym",810.003793791701,13.4552141849104,2.47289703897171,5.44107335358588,5.29604998087162e-08,3.72735997653744e-05
"6","Smic_CassKB8.gene14372.mRNA1_Sym",29.2680965676454,4.90459722772688,0.934496555198342,5.2483844915682,1.53438798460922e-07,8.99918552973309e-05
"7","Smic_CassKB8.gene2644.mRNA1_Sym",30.9844812141304,5.24703351139856,1.05286170319422,4.98359233266806,6.24145090748383e-07,0.000313766653477651
"8","Smic_CassKB8.gene24053.mRNA1_Sym",126.667794062911,5.66107131020284,1.2023764356213,4.70823540988444,2.49870433797738e-06,0.0010991175706678
"9","Smic_CassKB8.gene8617.mRNA1_Sym",26.6714579948741,8.80124656201818,1.88816519144438,4.66126936451231,3.14265099233951e-06,0.00122877653800475
"10","Smic_CassKB8.gene1300.mRNA1_Sym",37.6321227435006,5.19545135546233,1.13207989590871,4.58929742877554,4.44740355198418e-06,0.00156504130994323
"11","Smic_CassKB8.gene6714.mRNA1_Sym",10.0258261892928,5.68080750714559,1.27607904704028,4.45176771793374,8.51662652940441e-06,0.00272454625063401
"12","Smic_CassKB8.gene5767.mRNA1_Sym",8.9396477397294,3.72492560625456,0.85350989739096,4.36424418467911,1.27563026503884e-05,0.0037407857522264
"13","Smic_CassKB8.gene2150.mRNA1_Sym",18.2520813153627,5.73165655819614,1.35768966570802,4.22162494343445,2.42547448269689e-05,0.00589280305586117
"14","Smic_CassKB8.gene26866.mRNA1_Sym",19.4339688007855,4.87074364287549,1.15592150721765,4.21373217165891,2.51185125995787e-05,0.00589280305586117
"15","Smic_CassKB8.gene29396.mRNA1_Sym",38.8759935893279,8.80357271257047,2.08639914454266,4.21950552251602,2.44838726000332e-05,0.00589280305586117
"16","Smic_CassKB8.gene32359.mRNA1_Sym",14.5386308147477,2.86483089746353,0.76340271541364,3.75271248008498,0.000174931450694045,0.0384739859370215
"17","Smic_CassKB8.gene24655.mRNA1_Sym",15.4488076923578,5.12407377465478,1.37225520043058,3.73405309234535,0.000188422746712827,0.0390035085695552
"18","Smic_CassKB8.gene24819.mRNA1_Sym",6.90537160562164,3.2250954975724,0.881492665194678,3.65867536386152,0.00025352223791466,0.049563597512316
"19","Smic_CassKB8.gene11610.mRNA1_Sym",5.81831170126968,1.87641723011392,0.515612083258008,3.63920336827129,0.000273482762014418,0.0506518862909862
"20","Smic_CassKB8.gene2388.mRNA1_Sym",8.39270656843711,-1.50916376294379,0.425150634892682,-3.54971541633646,0.000385647801201712,0.0608779209408521
"21","Smic_CassKB8.gene31295.mRNA1_Sym",32.8777986999613,-1.7460289810035,0.488537090185312,-3.57399472032143,0.000351576020831486,0.0608779209408521
"22","Smic_CassKB8.gene4139.mRNA1_Sym",7.33246323647684,2.26916802465637,0.640347694431604,3.54364987082613,0.000394628945228838,0.0608779209408521
"23","Smic_CassKB8.gene4923.mRNA1_Sym",6.50319409329534,3.04714705863247,0.860417231414161,3.54147609715377,0.000397894908110144,0.0608779209408521
"24","Smic_CassKB8.gene24202.mRNA1_Sym",10.9293513687681,3.78735012564512,1.07836802770323,3.51211277444089,0.000444559313138401,0.065183509288918
"25","Smic_CassKB8.gene18841.mRNA1_Sym",6.65369853384083,3.22565115530514,0.928471833370198,3.47415079205641,0.000512472945821807,0.06936124216719
"26","Smic_CassKB8.gene997.mRNA1_Sym",27.0489592442399,2.56716970301795,0.737554197185649,3.48065228672513,0.000500194383651808,0.06936124216719
"27","Smic_CassKB8.gene1429.mRNA1_Sym",4.7965974106506,-2.19629932019013,0.640848295411739,-3.4271750988727,0.000609895660809167,0.0794897344587948
"28","Smic_CassKB8.gene28338.mRNA1_Sym",5.95711941957302,3.21028592761181,0.948443547032959,3.38479389485503,0.000712317181495222,0.0895230057743459
"29","Smic_CassKB8.gene15722.mRNA1_Sym",5.95172726838003,3.06288086708228,0.908169596174648,3.37258688243211,0.00074465588608118,0.0903601401075749
"30","Smic_CassKB8.gene11797.mRNA1_Sym",7.90500279489943,3.26258607738775,0.976918787245193,3.33966970436498,0.000838780851942859,0.0975722460889196
"31","Smic_CassKB8.gene2305.mRNA1_Sym",178.788305894356,3.03510353923591,0.910657136461993,3.33287185452434,0.000859545219879655,0.0975722460889196
