"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","Smic_CassKB8.gene12276.mRNA1_Sym",405.655551475805,9.56476538736231,1.42151341939195,6.72857903195429,1.71327933821081e-11,6.02902999116384e-08
"2","Smic_CassKB8.gene14187.mRNA1_Sym",288.01385598642,8.28762381912745,1.25304582946575,6.61398300384668,3.74114712987621e-11,6.58254837501719e-08
"3","Smic_CassKB8.gene24770.mRNA1_Sym",53.2035823024981,8.6273614022196,1.48777963629804,5.79881670089706,6.67844810573008e-09,7.83381962802139e-06
"4","Smic_CassKB8.gene29985.mRNA1_Sym",41.4386132586224,25.4009919985293,4.61826453296052,5.50011629200594,3.79540842008103e-08,3.33901055756629e-05
"5","Smic_CassKB8.gene28505.mRNA1_Sym",810.003793791701,13.4552141848748,2.47289703896965,5.44107335357602,5.2960499811648e-08,3.72735997674378e-05
"6","Smic_CassKB8.gene14372.mRNA1_Sym",29.2680965676454,4.90459722772689,0.934496555198343,5.2483844915682,1.53438798460924e-07,8.99918552973322e-05
"7","Smic_CassKB8.gene2644.mRNA1_Sym",30.9844812141304,5.24703351139856,1.05286170319422,4.98359233266806,6.24145090748371e-07,0.000313766653477646
"8","Smic_CassKB8.gene24053.mRNA1_Sym",126.667794062911,5.66107131020284,1.2023764356213,4.70823540988444,2.49870433797738e-06,0.0010991175706678
"9","Smic_CassKB8.gene8617.mRNA1_Sym",26.6714579948741,8.80124656201818,1.88816519144438,4.66126936451231,3.14265099233951e-06,0.00122877653800475
"10","Smic_CassKB8.gene1300.mRNA1_Sym",37.6321227435006,5.19545135546233,1.13207989590871,4.58929742877554,4.44740355198418e-06,0.00156504130994323
"11","Smic_CassKB8.gene6714.mRNA1_Sym",10.0258261892928,5.68080750714559,1.27607904704028,4.45176771793375,8.51662652940427e-06,0.00272454625063397
"12","Smic_CassKB8.gene5767.mRNA1_Sym",8.9396477397294,3.72492560625456,0.853509897390958,4.36424418467912,1.2756302650388e-05,0.00374078575222628
"13","Smic_CassKB8.gene2150.mRNA1_Sym",18.2520813153627,5.73165655819614,1.35768966570802,4.22162494343445,2.42547448269692e-05,0.00589280305586112
"14","Smic_CassKB8.gene29396.mRNA1_Sym",38.8759935893279,8.80357271257047,2.08639914454266,4.21950552251602,2.44838726000332e-05,0.00589280305586112
"15","Smic_CassKB8.gene26866.mRNA1_Sym",19.4339688007855,4.87074364287549,1.15592150721765,4.21373217165891,2.51185125995785e-05,0.00589280305586112
"16","Smic_CassKB8.gene32359.mRNA1_Sym",14.5386308147477,2.86483089746353,0.76340271541364,3.75271248008498,0.000174931450694042,0.038473985937021
"17","Smic_CassKB8.gene24655.mRNA1_Sym",15.4488076923578,5.12407377465478,1.37225520043058,3.73405309234535,0.000188422746712827,0.0390035085695552
"18","Smic_CassKB8.gene24819.mRNA1_Sym",6.90537160562164,3.2250954975724,0.881492665194677,3.65867536386153,0.000253522237914658,0.0495635975123156
"19","Smic_CassKB8.gene11610.mRNA1_Sym",5.81831170126968,1.87641723011338,0.515612083257366,3.63920336827478,0.000273482762010714,0.0506518862903001
"20","Smic_CassKB8.gene31295.mRNA1_Sym",32.8777986999613,-1.74602898100149,0.488537090181743,-3.57399472034344,0.000351576020801917,0.0608779209408516
"21","Smic_CassKB8.gene2388.mRNA1_Sym",8.39270656843711,-1.50916376294323,0.425150634891969,-3.54971541634109,0.000385647801194932,0.0608779209408516
"22","Smic_CassKB8.gene4139.mRNA1_Sym",7.33246323647684,2.26916802465126,0.640347694429233,3.54364987083128,0.000394628945221129,0.0608779209408516
"23","Smic_CassKB8.gene4923.mRNA1_Sym",6.50319409329534,3.04714705863247,0.86041723141416,3.54147609715377,0.000397894908110141,0.0608779209408516
"24","Smic_CassKB8.gene24202.mRNA1_Sym",10.9293513687681,3.78735012564512,1.07836802770323,3.51211277444089,0.0004445593131384,0.0651835092889179
"25","Smic_CassKB8.gene997.mRNA1_Sym",27.0489592442399,2.56716970301795,0.737554197185649,3.48065228672513,0.000500194383651811,0.0693612421671892
"26","Smic_CassKB8.gene18841.mRNA1_Sym",6.65369853384083,3.22565115530514,0.928471833370198,3.47415079205641,0.000512472945821801,0.0693612421671892
"27","Smic_CassKB8.gene1429.mRNA1_Sym",4.7965974106506,-2.19629932018969,0.640848295410326,-3.42717509887958,0.000609895660793703,0.0794897344567793
"28","Smic_CassKB8.gene28338.mRNA1_Sym",5.95711941957302,3.21028592761181,0.948443547032959,3.38479389485503,0.00071231718149523,0.0895230057743469
"29","Smic_CassKB8.gene15722.mRNA1_Sym",5.95172726838003,3.06288086708228,0.908169596174648,3.3725868824321,0.000744655886081184,0.0903601401075754
"30","Smic_CassKB8.gene11797.mRNA1_Sym",7.90500279489943,3.26258607738775,0.976918787245193,3.33966970436498,0.00083878085194286,0.0975722460889202
"31","Smic_CassKB8.gene2305.mRNA1_Sym",178.788305894356,3.03510353923591,0.910657136461993,3.33287185452434,0.000859545219879661,0.0975722460889202
"32","Smic_CassKB8.gene11645.mRNA1_Sym",5.38921068681631,-1.75230606306553,0.541571653391866,-3.23559413069505,0.00121389853383045,0.129598614492584
"33","Smic_CassKB8.gene11367.mRNA1_Sym",14.3356694534294,2.42811062070174,0.750515498143383,3.23525713554001,0.00121533227571904,0.129598614492584
"34","Smic_CassKB8.gene567.mRNA1_Sym",3.14826067957167,1.99671335188937,0.624166818156779,3.19900592887307,0.00137902332842632,NA
"35","Smic_CassKB8.gene23148.mRNA1_Sym",25.4843773144101,-2.84945757681699,0.892908264628895,-3.19120976890192,0.00141678374847299,0.146637117966954
"36","Smic_CassKB8.gene34106.mRNA1_Sym",4.0841635879828,4.31522465873911,1.3585609948285,3.17632014695362,0.00149156245141681,NA
"37","Smic_CassKB8.gene25706.mRNA1_Sym",4.92455796657806,1.71973149090995,0.541977205281047,3.17306977886306,0.00150836267370247,0.151655092821686
"38","Smic_CassKB8.gene29360.mRNA1_Sym",8.78199950411366,-2.13347928306675,0.681524764624682,-3.13045012273568,0.0017453863584228,0.170611516535828
"39","Smic_CassKB8.gene11840.mRNA1_Sym",5.76967639105528,-1.69183196411149,0.557352864226694,-3.03547729400986,0.00240155305393071,0.228407167480599
"40","Smic_CassKB8.gene1352.mRNA1_Sym",6.82504381477352,2.98635443698402,0.988819611898064,3.02012055692507,0.00252674088895807,0.230669352611039
"41","Smic_CassKB8.gene7870.mRNA1_Sym",5.21282985977473,1.48248271910865,0.491444860965576,3.01657996015242,0.00255643783797401,0.230669352611039
"42","Smic_CassKB8.gene22058.mRNA1_Sym",3.98628490431188,2.40635574979507,0.804480971514326,2.99119038858735,0.00277892176568681,NA
"43","Smic_CassKB8.gene22855.mRNA1_Sym",5.14108579162952,2.165897152242,0.724880821958877,2.9879355152327,0.00280868808337617,0.245033172141217
